network_id,seed,arm_id,experimental_group,hypothesis,vector,control_mirror_of,test_context,cue_regime,reward_present,initial_state_reset,synaptic_plasticity_during_probe,cue_remains_on,pre_light_steps,light_state,manipulation,manipulation_strength,cue_a,cue_b,recall_qualified,available_effective_final_a_access,effective_manipulated_final_a_fraction,manipulated_count,state_class,signed_retrieval_evidence,neural_competition_index,a_unique_activity,b_unique_activity,shared_activity,tagged_reactivation,chance_reactivation,reactivation_enrichment,convergence_status,convergence_steps,asymptotic_window_size,microstate_cycle_length,microstate_classes,macrostate_stable_across_cycle,counterbalance_block,canonical_tagged_memory,physical_tagged_context,physical_untagged_context,tagged_rewarded_odor,untagged_rewarded_odor,light_order,expected_discrimination_beta_1,expected_discrimination_beta_2,expected_discrimination_beta_4,expected_discrimination_beta_8
network_013,20260827,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_013,20260827,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.4415584415584416,0.4250000000000001,0.7402597402597403,0.2987012987012987,0.8421052631578947,0.5208333333333334,0.08,6.510416666666667,cycle,6,2,2,A,True,4,A,A,B,mint,carvone,off_then_on,0.21726062691433867,0.41493539845924027,0.7079773551997706,0.9431951698728678
network_013,20260827,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.22916666666666666,0.08,2.864583333333333,fixed_point,3,1,,B,True,4,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_013,20260827,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.948051948051948,-0.9012345679012346,0.05194805194805195,1.0,0.7894736842105263,0.17708333333333334,0.08,2.2135416666666665,cycle,5,2,2,B,True,4,A,A,B,mint,carvone,off_then_on,-0.44144648067770365,-0.7388998554879961,-0.9559026673679503,-0.9989838929655188
network_013,20260827,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_013,20260827,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_013,20260827,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.22916666666666666,0.08,2.864583333333333,fixed_point,2,1,,B,True,4,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_013,20260827,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.22916666666666666,0.08,2.864583333333333,fixed_point,2,1,,B,True,4,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_013,20260827,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_013,20260827,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,4,A,A,B,mint,carvone,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_013,20260827,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.22916666666666666,0.08,2.864583333333333,fixed_point,3,1,,B,True,4,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_013,20260827,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.22916666666666666,0.08,2.864583333333333,fixed_point,3,1,,B,True,4,A,A,B,mint,carvone,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_014,20260828,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.8051948051948052,1.0,0.8051948051948052,0.0,0.7894736842105263,0.6041666666666666,0.06416666666666666,9.415584415584416,fixed_point,2,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.3821692045540222,0.6669309433527231,0.9232175831871263,0.996817231656945
network_014,20260828,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_014,20260828,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.8958333333333333,0.08,11.197916666666666,cycle,2,2,2,A,True,5,A,B,A,mint,carvone,on_then_off,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
network_014,20260828,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_014,20260828,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.4545454545454546,0.4320987654320988,0.7532467532467533,0.2987012987012987,0.7894736842105263,0.5208333333333334,0.08,6.510416666666667,cycle,6,2,2,A,True,5,A,B,A,mint,carvone,on_then_off,0.22343882281432279,0.4256281972349948,0.7206956331664798,0.948656827300346
network_014,20260828,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_014,20260828,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.948051948051948,-0.9012345679012346,0.05194805194805195,1.0,0.7631578947368421,0.125,0.07958333333333334,1.5706806282722512,fixed_point,4,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.44144648067770365,-0.7388998554879961,-0.9559026673679503,-0.9989838929655188
network_014,20260828,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,4,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_014,20260828,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_014,20260828,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_014,20260828,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_014,20260828,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_014,20260828,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_014,20260828,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,5,A,B,A,mint,carvone,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_014,20260828,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,4,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_014,20260828,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,4,1,,B,True,5,A,B,A,mint,carvone,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_015,20260829,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_015,20260829,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.8051948051948052,1.0,0.8051948051948052,0.0,0.8157894736842105,0.6145833333333334,0.06458333333333334,9.516129032258064,fixed_point,2,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.3821692045540222,0.6669309433527231,0.9232175831871263,0.996817231656945
network_015,20260829,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_015,20260829,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.8802083333333333,0.08,11.002604166666666,cycle,2,2,2,A,True,6,A,A,B,carvone,mint,off_then_on,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
network_015,20260829,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_015,20260829,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.44155844155844154,0.41975308641975306,0.7467532467532467,0.3051948051948052,0.7894736842105263,0.5104166666666666,0.08,6.380208333333333,cycle,6,2,2,A,True,6,A,A,B,carvone,mint,off_then_on,0.21726062691433864,0.41493539845924027,0.7079773551997706,0.9431951698728677
network_015,20260829,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,3,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_015,20260829,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.961038961038961,-0.925,0.03896103896103896,1.0,0.7894736842105263,0.15625,0.07916666666666666,1.973684210526316,fixed_point,3,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.4466595484090612,-0.7447399397050122,-0.9580881748179859,-0.9990841175707301
network_015,20260829,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_015,20260829,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_015,20260829,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_015,20260829,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,2,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_015,20260829,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_015,20260829,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,6,A,A,B,carvone,mint,off_then_on,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_015,20260829,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,3,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_015,20260829,EGFP_C_TAGGED_TRAILING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_TRAILING,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.20833333333333334,0.08,2.6041666666666665,fixed_point,3,1,,B,True,6,A,A,B,carvone,mint,off_then_on,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_016,20260830,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,suppress,1.0,1.0,0.0,True,0.25,0.25,48,A,0.7857142857142857,1.0,0.7857142857142857,0.0,0.8421052631578947,0.59375,0.06375,9.313725490196079,fixed_point,2,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.3738207293206251,0.6559743341284774,0.9172526978798492,0.9962814746419252
network_016,20260830,H1_ARCHT_TAGGED_CONTEXT,G1,H1,ArchT,,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_016,20260830,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,activate,1.0,0.0,1.0,True,0.25,0.25,48,A,0.6103896103896105,0.6103896103896105,0.8051948051948052,0.19480519480519481,1.0,0.8802083333333333,0.08,11.002604166666666,cycle,2,2,2,A,True,7,A,B,A,carvone,mint,on_then_off,0.29605934470830425,0.5444012974765994,0.8398838805372157,0.9849671059236734
network_016,20260830,H2_CHR2_UNTAGGED_CONTEXT,G2,H2,ChR2,,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.17708333333333334,0.08,2.2135416666666665,fixed_point,2,1,,B,True,7,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_016,20260830,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,suppress,1.0,0.325,0.175,True,0.25,0.25,48,A,0.44805194805194803,0.42857142857142855,0.7467532467532467,0.2987012987012987,0.8157894736842105,0.5208333333333334,0.08,6.510416666666667,cycle,6,2,2,A,True,7,A,B,A,carvone,mint,on_then_off,0.22035193488484542,0.42029638902097755,0.714395490089877,0.9459930833731142
network_016,20260830,H3_ARCHT_C_TAGGED_LEADING,G3,H3,ArchT,,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_016,20260830,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,on,suppress,1.0,0.175,0.325,True,0.25,0.25,48,B,-0.9545454545454546,-0.9130434782608696,0.045454545454545456,1.0,0.8157894736842105,0.125,0.08,1.5625,fixed_point,4,1,,B,True,7,A,B,A,carvone,mint,on_then_off,-0.44405677248152764,-0.7418339635443313,-0.9570090018249322,-0.9990353053383588
network_016,20260830,H3_ARCHT_C_TAGGED_TRAILING,G3,H3,ArchT,,neutral_C,tone_present_untagged_high,False,True,False,True,1,off,none,0.0,0.175,0.325,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.17708333333333334,0.08,2.2135416666666665,fixed_point,4,1,,B,True,7,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_016,20260830,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,on,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_016,20260830,EGFP_TAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H1_ARCHT_TAGGED_CONTEXT,tagged_context,tagged_context_partial_cue,False,True,False,True,1,off,none,0.0,1.0,0.0,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,2,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_016,20260830,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,on,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.17708333333333334,0.08,2.2135416666666665,fixed_point,2,1,,B,True,7,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_016,20260830,EGFP_UNTAGGED_CONTEXT_CONTROL,G4,CONTROL,EGFP,H2_CHR2_UNTAGGED_CONTEXT,untagged_context,untagged_context_partial_cue,False,True,False,True,1,off,none,0.0,0.0,1.0,True,0.25,0.0,0,B,-1.0,-1.0,0.0,1.0,1.0,0.17708333333333334,0.08,2.2135416666666665,fixed_point,2,1,,B,True,7,A,B,A,carvone,mint,on_then_off,-0.46211715726000974,-0.7615941559557649,-0.9640275800758169,-0.999329299739067
network_016,20260830,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,on,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
network_016,20260830,EGFP_C_TAGGED_LEADING_CONTROL,G4,CONTROL,EGFP,H3_ARCHT_C_TAGGED_LEADING,neutral_C,tone_present_tagged_high,False,True,False,True,1,off,none,0.0,0.325,0.175,True,0.25,0.0,0,A,1.0,1.0,1.0,0.0,1.0,1.0,0.08,12.5,fixed_point,3,1,,A,True,7,A,B,A,carvone,mint,on_then_off,0.46211715726000974,0.7615941559557649,0.9640275800758169,0.999329299739067
